best_val_loss,best_val_acc,best_val_auc,test_loss,test_acc,test_auc
0.8938508178736713,0.8648648648648649,0.9405594405594406,0.915664921204249,0.8541666666666666,0.8382352941176471
0.92656895187166,0.7777777777777778,0.8218181818181818,0.7480235397815704,0.7708333333333334,0.8676470588235294
1.13777277039157,0.8333333333333334,0.7672727272727273,1.021729861696561,0.8125,0.7920168067226891
0.6716575225194296,0.8333333333333334,0.8807692307692307,0.8962242379784584,0.8541666666666666,0.8655462184873949
0.7063920398553213,0.8333333333333334,0.9230769230769231,0.8635293543338776,0.875,0.819327731092437
