epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.04,1.231377853287591,0.4722222222222222,0.6028091181211144,1.2557316886054144,0.2777777777777778,0.49615384615384617
1,0.04,1.2124637961387634,0.5069444444444444,0.5644257703081232,1.0329568121168349,0.6111111111111112,0.65
2,0.04,1.2424596283170912,0.5555555555555556,0.6361961777573106,0.7981774740748935,0.7222222222222222,0.85
3,0.04,0.8706978493266635,0.6527777777777778,0.8005986645176146,0.7317150831222534,0.8055555555555556,0.8769230769230769
4,0.04,0.7762619919247098,0.7152777777777778,0.8385908358277688,0.8525612751642863,0.6944444444444444,0.8576923076923076
5,0.04,0.7529776791731516,0.7430555555555556,0.8553994934377159,0.7768443789747026,0.6388888888888888,0.8346153846153845
6,0.04,0.8534683883190155,0.6944444444444444,0.8095238095238095,0.838231537077162,0.5833333333333334,0.8615384615384616
7,0.04,0.8554260002242194,0.7152777777777778,0.8130324660373015,0.9344305859671699,0.6666666666666666,0.8538461538461538
8,0.04,0.7887710134188334,0.7152777777777778,0.8402026249136542,0.7510569426748488,0.6944444444444444,0.8769230769230769
9,0.04,0.76903278960122,0.75,0.8517154040985494,0.7489733033710055,0.6944444444444444,0.8807692307692307
10,0.04,0.7407327161894904,0.7361111111111112,0.8604108309990662,0.7261223064528571,0.7222222222222222,0.8692307692307693
11,0.04,0.8127973179022471,0.7222222222222222,0.8312226571494359,0.7182851301299201,0.8055555555555556,0.8538461538461539
12,0.04,0.8918914596239725,0.7152777777777778,0.7840202624913655,0.9567853742175632,0.4444444444444444,0.8538461538461539
13,0.04,0.8531262543466356,0.6875,0.821091411466728,0.9088271061579386,0.6111111111111112,0.8269230769230769
14,0.04,0.8067628145217896,0.7222222222222222,0.8273083122265715,0.79833498928282,0.6388888888888888,0.8615384615384616
15,0.04,0.7321392893791199,0.7708333333333334,0.8622782446311859,1.158084703816308,0.4722222222222222,0.8692307692307693
16,0.04,0.7878381609916687,0.7083333333333334,0.845268247755008,0.9158658252822028,0.6111111111111112,0.8615384615384616
17,0.04,0.8322953648037381,0.7222222222222222,0.8399723693299562,0.6716575225194296,0.8333333333333334,0.8807692307692307
18,0.04,0.822693043284946,0.7013888888888888,0.8204948646125116,0.7674295372433133,0.6944444444444444,0.8461538461538461
19,0.04,0.7566083835230933,0.7916666666666666,0.8588533271931844,0.7224739458825853,0.6944444444444444,0.8576923076923078
20,0.04,0.7725741267204285,0.7777777777777778,0.8405695611577965,0.9837905830807157,0.5277777777777778,0.8307692307692307
21,0.04,0.814497086736891,0.7430555555555556,0.8178678332949575,0.7908409635225931,0.6111111111111112,0.8615384615384616
22,0.04,0.7066778606838651,0.7638888888888888,0.8779178338001867,1.052940395143297,0.5833333333333334,0.8
23,0.04,0.7577352987395393,0.7777777777777778,0.8494128482615705,0.9702834553188748,0.4722222222222222,0.8807692307692307
24,0.04,0.7195116546418932,0.7291666666666666,0.8821091411466728,0.8257858024703132,0.6944444444444444,0.8115384615384615
25,0.04,1.1263221899668376,0.5902777777777778,0.7345153119963159,0.9085569249259101,0.5555555555555556,0.8230769230769232
26,0.04,0.9556474884351095,0.6736111111111112,0.7603039373704812,0.7370757228798337,0.6666666666666666,0.8730769230769231
27,0.04,0.7929574449857076,0.7638888888888888,0.8422749251669353,0.8706872794363234,0.6111111111111112,0.8269230769230769
28,0.04,0.7737914025783539,0.7708333333333334,0.8494128482615703,0.8549685312641991,0.5833333333333334,0.8115384615384615
29,0.004,0.6918639341990153,0.7569444444444444,0.881648629979277,0.8158467014630636,0.6388888888888888,0.8307692307692307
30,0.004,0.6500286493036482,0.7847222222222222,0.9003267973856209,0.7447523011101617,0.7222222222222222,0.8653846153846154
31,0.004,0.6332874927255843,0.8055555555555556,0.9051346995164633,0.7232931223180559,0.7222222222222222,0.8576923076923078
32,0.004,0.6267895234955682,0.8125,0.9062859774349528,0.7270285420947604,0.7222222222222222,0.8538461538461539
33,0.004,0.619734482632743,0.8125,0.9060557218512549,0.7926179567972819,0.6666666666666666,0.8538461538461539
34,0.004,0.6339219278759427,0.7777777777777778,0.9039834215979737,0.7138787706693014,0.75,0.85
35,0.004,0.6268104149235619,0.8194444444444444,0.9035229104305781,0.7471386227342818,0.6666666666666666,0.8538461538461539
36,0.004,0.625542445315255,0.8194444444444444,0.9072069997697444,0.8247577216890123,0.6111111111111112,0.8576923076923078
37,0.004,0.6388113498687744,0.7847222222222222,0.9021413769283906,0.681283175945282,0.8055555555555556,0.8692307692307693
38,0.004,0.6118552022510104,0.8125,0.9088187888556297,0.744273477130466,0.6944444444444444,0.8576923076923078
