epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.04,1.2359841002358332,0.5486111111111112,0.6069094304388423,4.57862401008606,0.2972972972972973,0.6468531468531469
1,0.04,1.3772637181811862,0.5,0.5128384687208216,1.1598948900764052,0.2972972972972973,0.23076923076923075
2,0.04,1.201121105088128,0.3402777777777778,0.4474789915966387,1.0962340493459959,0.2972972972972973,0.5804195804195804
3,0.04,1.0761967963642545,0.5902777777777778,0.6367880485527544,1.4020667559391744,0.5675675675675675,0.4335664335664336
4,0.04,0.9011061920060052,0.6736111111111112,0.7740429505135388,1.1944117095019366,0.7567567567567568,0.8776223776223776
5,0.04,0.949440962738461,0.6597222222222222,0.7528011204481793,0.7734636148890933,0.7837837837837838,0.8741258741258742
6,0.04,0.820455425315433,0.7361111111111112,0.8300653594771242,0.6869304228473354,0.7567567567567568,0.8811188811188813
7,0.04,0.8196949793232812,0.7638888888888888,0.8412698412698413,0.8491457765166824,0.5675675675675675,0.8706293706293706
8,0.04,0.846213248040941,0.6944444444444444,0.8092903828197946,0.7745129739916002,0.7297297297297297,0.8951048951048951
9,0.04,0.8213143547375997,0.7361111111111112,0.8300653594771241,1.002311912742821,0.7297297297297297,0.8706293706293706
10,0.04,1.142124957508511,0.4861111111111111,0.5823996265172736,0.9022157514417494,0.5675675675675675,0.8496503496503496
11,0.04,0.8397108581331041,0.6736111111111112,0.8046218487394958,0.7758484579421379,0.7027027027027027,0.8321678321678322
12,0.04,0.7520002855194939,0.7708333333333334,0.8585434173669467,0.9059197757695172,0.7837837837837838,0.9195804195804196
13,0.04,0.897966033882565,0.6666666666666666,0.7679738562091504,0.8938508178736713,0.8648648648648649,0.9405594405594406
14,0.04,0.9524811075793372,0.7638888888888888,0.7992530345471521,1.0237844586372375,0.4594594594594595,0.8881118881118881
15,0.04,0.9662266704771254,0.6041666666666666,0.7427637721755369,0.6211360813798131,0.7567567567567568,0.951048951048951
16,0.04,0.8237615492608812,0.7291666666666666,0.8155929038281979,0.9284998097935239,0.5405405405405406,0.8286713286713285
17,0.04,0.8755163351694742,0.75,0.7889822595704948,0.7654335595465995,0.5945945945945946,0.8916083916083917
18,0.04,0.8554053869512346,0.7430555555555556,0.8197945845004668,0.8847505144170813,0.8108108108108109,0.9125874125874125
19,0.04,0.8300915824042426,0.75,0.8099906629318394,0.7319596780313028,0.6756756756756757,0.9335664335664335
20,0.04,0.8374659948878818,0.7013888888888888,0.8139589169000934,0.8590769961073592,0.7567567567567568,0.8531468531468531
21,0.04,0.803380697965622,0.7569444444444444,0.8265639589169,0.7023527348363722,0.7837837837837838,0.8951048951048952
22,0.04,0.8711724943584866,0.7291666666666666,0.7973856209150326,0.7176388244371157,0.7567567567567568,0.9055944055944056
23,0.04,0.8056378099653456,0.7291666666666666,0.8160597572362278,0.7710548494313214,0.6486486486486487,0.9125874125874127
24,0.04,0.8405930366781023,0.6805555555555556,0.8176937441643323,0.7901034685405525,0.8378378378378378,0.8916083916083917
25,0.04,0.7513026793797811,0.8194444444444444,0.8562091503267975,1.3606897495888375,0.40540540540540543,0.9090909090909091
26,0.04,0.9315829541948106,0.6041666666666666,0.7913165266106442,0.8425395931746509,0.7567567567567568,0.9125874125874126
27,0.004,0.7672262522909377,0.8055555555555556,0.8664799253034547,0.7179620072648332,0.7567567567567568,0.8846153846153846
28,0.004,0.7173530724313524,0.7361111111111112,0.8704481792717087,0.7065293353957098,0.7567567567567568,0.8881118881118881
29,0.004,0.7129029797183143,0.7986111111111112,0.869047619047619,0.6889191374585435,0.7837837837837838,0.8986013986013986
30,0.004,0.7125839193662008,0.7291666666666666,0.8737161531279178,0.662754741874901,0.7837837837837838,0.9020979020979021
31,0.004,0.7048145002788968,0.7777777777777778,0.8734827264239029,0.6861317512151357,0.8108108108108109,0.8951048951048952
32,0.004,0.6922218567795224,0.7569444444444444,0.8781512605042017,0.6528160145153871,0.8108108108108109,0.9230769230769231
33,0.004,0.6838826073540581,0.7708333333333334,0.8790849673202614,0.6450024714341035,0.8108108108108109,0.9300699300699301
34,0.004,0.680743032031589,0.7916666666666666,0.8772175536881419,0.6358676214475889,0.8108108108108109,0.9265734265734267
35,0.004,0.6845608552296957,0.7152777777777778,0.8816526610644257,0.6269000237052506,0.8378378378378378,0.9300699300699301
36,0.004,0.6896184417936537,0.8194444444444444,0.8839869281045751,0.6588666761243666,0.7837837837837838,0.9195804195804196
37,0.004,0.6900123953819275,0.7152777777777778,0.88468720821662,0.6477384019542385,0.8378378378378378,0.9090909090909091
38,0.0004,0.6669051845868429,0.8194444444444444,0.8874883286647992,0.6416344892334294,0.8378378378378378,0.916083916083916
39,0.0004,0.666249520248837,0.8194444444444444,0.8874883286647992,0.634658927853043,0.8378378378378378,0.9195804195804196
40,0.0004,0.6630400617917379,0.8125,0.888188608776844,0.6341845377071483,0.8108108108108109,0.9195804195804196
41,0.0004,0.6617643965615166,0.7986111111111112,0.888655462184874,0.6322424878945222,0.8108108108108109,0.9195804195804196
42,0.0004,0.662481599383884,0.7847222222222222,0.888422035480859,0.6268995661993284,0.8108108108108109,0.9195804195804196
43,0.0004,0.661716103553772,0.7847222222222222,0.8874883286647992,0.6256861412847364,0.8108108108108109,0.9230769230769231
