epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.04,1.245986090766059,0.5347222222222222,0.5816256044209072,2.1249249246385364,0.2777777777777778,0.7461538461538462
1,0.04,1.1932384305530124,0.4513888888888889,0.5162330186507023,1.2224036322699652,0.7222222222222222,0.3038461538461539
2,0.04,1.237271461221907,0.5138888888888888,0.545935988947732,1.0410120884577434,0.5277777777777778,0.7115384615384615
3,0.04,1.069612655374739,0.5069444444444444,0.6180059866451761,0.882700502872467,0.75,0.8538461538461539
4,0.04,0.9129400584432814,0.6944444444444444,0.7934607414229795,0.7678847114245096,0.8055555555555556,0.926923076923077
5,0.04,0.8610366450415717,0.7013888888888888,0.8026709647708957,0.6700056725078158,0.8333333333333334,0.9346153846153846
6,0.04,0.8922038012080722,0.6736111111111112,0.7918489523370941,0.7530614402559068,0.75,0.9115384615384615
7,0.04,0.9472081131405301,0.6736111111111112,0.7964540640110522,0.8229037324587504,0.6388888888888888,0.903846153846154
8,0.04,0.8323922157287598,0.6458333333333334,0.8373015873015873,0.7706526286072202,0.8055555555555556,0.9192307692307693
9,0.04,0.8740325371424357,0.7152777777777778,0.7931839402427637,0.7107973727915022,0.7222222222222222,0.8653846153846154
10,0.04,0.8708663019869063,0.75,0.8344462353212065,0.5785988966623942,0.8055555555555556,0.9153846153846154
11,0.04,0.9718710846371121,0.7777777777777778,0.773109243697479,0.7063920398553213,0.8333333333333334,0.9230769230769231
12,0.04,0.7556000285678439,0.7638888888888888,0.8489523370941746,0.5551312433348762,0.8055555555555556,0.923076923076923
13,0.04,0.8150426579846276,0.6875,0.835597513239696,0.7320245769288805,0.6388888888888888,0.9230769230769231
14,0.04,0.8320281902949015,0.7291666666666666,0.811391223155929,0.8377152813805474,0.6111111111111112,0.9076923076923077
15,0.04,0.814402182896932,0.6944444444444444,0.8358277688233939,0.6603051424026489,0.7222222222222222,0.9230769230769231
16,0.04,0.9106385012467703,0.7152777777777778,0.7973750863458439,0.7755945788489448,0.6111111111111112,0.8653846153846154
17,0.04,0.8035730587111579,0.7083333333333334,0.8540179599355283,0.5865271025233798,0.7777777777777778,0.923076923076923
18,0.04,0.8703963723447588,0.7361111111111112,0.8134929772046973,0.7153625223371718,0.7777777777777778,0.9038461538461539
19,0.04,0.8635418779320188,0.7083333333333334,0.8190191112134468,0.7987714608510336,0.6666666666666666,0.926923076923077
20,0.04,0.7642601595984565,0.7430555555555556,0.8625374165323509,0.8596770366032919,0.6111111111111112,0.8884615384615384
21,0.04,1.5087722208764818,0.5416666666666666,0.6554621848739496,1.7516404787699382,0.4444444444444444,0.23461538461538461
22,0.04,1.3630997803476121,0.6111111111111112,0.6016578402026249,0.8071717619895935,0.6944444444444444,0.8769230769230769
23,0.04,0.9192069106631808,0.7361111111111112,0.8012894312687082,0.8043877548641629,0.8333333333333334,0.8999999999999999
24,0.004,0.8215764363606771,0.8263888888888888,0.8841814413999538,0.6882859567801157,0.7777777777777778,0.9076923076923077
25,0.004,0.7218794723351797,0.8055555555555556,0.8906285977434952,0.6582270397080315,0.7222222222222222,0.9153846153846154
26,0.004,0.7192771832148234,0.7777777777777778,0.8830532212885154,0.6075618664423624,0.7777777777777778,0.9115384615384616
27,0.004,0.7002885142962137,0.8125,0.8860234860695372,0.6119159625636207,0.8055555555555556,0.9153846153846154
28,0.004,0.6939383414056566,0.7777777777777778,0.886253741653235,0.6048018369409773,0.8055555555555556,0.9115384615384614
29,0.004,0.6915228896670871,0.8055555555555556,0.8844116969836519,0.5914740694893731,0.8055555555555556,0.9192307692307693
30,0.004,0.6711394124560885,0.8125,0.8933916647478701,0.598728232913547,0.8055555555555556,0.9153846153846154
31,0.004,0.6696011258496178,0.8055555555555556,0.893852175915266,0.5983828041288588,0.8055555555555556,0.9192307692307692
32,0.004,0.6718184153238932,0.7986111111111112,0.8945429426663597,0.5890435990360048,0.8055555555555556,0.9192307692307693
33,0.004,0.6602842675315009,0.7986111111111112,0.8982259570494865,0.5878170927365621,0.7777777777777778,0.9192307692307692
34,0.004,0.6619554162025452,0.8263888888888888,0.8937908496732027,0.6073743071821001,0.75,0.9192307692307693
35,0.0004,0.6491489145490859,0.7847222222222222,0.903828197945845,0.6050284951925278,0.7777777777777778,0.9153846153846155
36,0.0004,0.6450619498888651,0.7986111111111112,0.9039834215979737,0.5969978041119046,0.7777777777777778,0.9153846153846155
37,0.0004,0.6386977500385709,0.8194444444444444,0.9049044439327653,0.5941324631373087,0.8055555555555556,0.9153846153846154
38,0.0004,0.6404118802812364,0.8263888888888888,0.9033613445378151,0.5930651360087924,0.8055555555555556,0.9153846153846154
39,0.0004,0.643895321422153,0.8263888888888888,0.903522910430578,0.5924152003394233,0.8055555555555556,0.9153846153846154
40,0.0004,0.6376521223121219,0.8263888888888888,0.9051346995164632,0.5932694541083442,0.8055555555555556,0.9153846153846154
41,0.0004,0.6393897434075674,0.8263888888888888,0.9049044439327654,0.5927879744105868,0.8055555555555556,0.9153846153846155
