epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.027,0.7237965191404024,0.625,0.4784711029242459,0.6505369080437554,0.8055555555555556,0.7923076923076924
1,0.027,0.6469597121079763,0.6458333333333334,0.5834676490904904,0.5380532410409715,0.75,0.9038461538461539
2,0.027,0.5240849273072349,0.7708333333333334,0.7409624683398571,0.35067201322979397,0.8611111111111112,0.9269230769230768
3,0.027,0.5516841759284338,0.7777777777777778,0.7393506792539719,0.6348750752707323,0.7222222222222222,0.9
4,0.027,0.47422247214449775,0.7569444444444444,0.818788855629749,0.41314168605539536,0.8055555555555556,0.8961538461538461
5,0.027,0.4753851575983895,0.7916666666666666,0.8069561157796452,0.38218195570839775,0.8611111111111112,0.8961538461538461
6,0.027,0.44387248655160266,0.7777777777777778,0.8362882799907898,0.3797873953978221,0.8055555555555556,0.9192307692307693
7,0.027,0.4456443281637298,0.7916666666666666,0.8344462353212065,0.36538977755440605,0.7777777777777778,0.9038461538461539
8,0.027,0.4275166094303131,0.7986111111111112,0.8583928160257887,0.45129840903811985,0.8333333333333334,0.9269230769230768
9,0.027,0.43090350015295875,0.8194444444444444,0.847570803591987,0.37151576413048637,0.8055555555555556,0.9038461538461539
10,0.027,0.4118320569396019,0.8333333333333334,0.8643794612019342,0.5546193851364983,0.75,0.9423076923076923
11,0.027,0.4283453706238005,0.8263888888888888,0.8454985033387059,0.40067167414559257,0.7777777777777778,0.8999999999999999
12,0.027,0.38837983542018467,0.8541666666666666,0.8744164332399625,0.38054057624604964,0.8055555555555556,0.9115384615384614
13,0.027,0.4042254450420539,0.8194444444444444,0.8629785247432307,0.4013197355800205,0.7777777777777778,0.8961538461538461
14,0.0027,0.3622478006614579,0.8541666666666666,0.8921568627450981,0.33916912145084804,0.8333333333333334,0.903846153846154
15,0.0027,0.3658555592927668,0.8263888888888888,0.8968253968253967,0.33748367097642684,0.8055555555555556,0.9115384615384615
16,0.0027,0.3505196414060063,0.875,0.9080298786181138,0.34087951315773857,0.8333333333333334,0.9115384615384615
17,0.0027,0.3514981104267968,0.8472222222222222,0.9069767441860466,0.33789850936995613,0.8055555555555556,0.9153846153846155
18,0.0027,0.3597884846644269,0.8402777777777778,0.8973060096707345,0.347701672050688,0.8055555555555556,0.9115384615384616
19,0.0027,0.34745465136236614,0.8611111111111112,0.905825466267557,0.35565607332521015,0.8055555555555556,0.9115384615384615
20,0.0027,0.34751300927665496,0.8819444444444444,0.9053649551001612,0.33351601825820076,0.8611111111111112,0.9115384615384615
21,0.0027,0.3421703639129798,0.8611111111111112,0.9138844116969836,0.3352162275049422,0.8055555555555556,0.9115384615384615
22,0.0027,0.34921729150745606,0.8472222222222222,0.9090490444393277,0.3411547640959422,0.8333333333333334,0.9115384615384615
23,0.0027,0.3500905740592215,0.8888888888888888,0.9127331337784942,0.33404043979114956,0.8333333333333334,0.9115384615384615
24,0.0027,0.34103426295850015,0.8541666666666666,0.9105975723622783,0.331588218609492,0.8333333333333334,0.9115384615384615
25,0.0027,0.35753124703963596,0.8611111111111112,0.9019111213446926,0.3293772025240792,0.8611111111111112,0.9115384615384615
26,0.00027,0.3381680150826772,0.8611111111111112,0.91319364494589,0.32929075757662457,0.8611111111111112,0.9076923076923077
27,0.00027,0.3295055449836784,0.8680555555555556,0.9219433571264103,0.3293903238243527,0.8611111111111112,0.9076923076923077
28,0.00027,0.33725735545158386,0.8402777777777778,0.9082633053221288,0.3298035197787815,0.8333333333333334,0.9115384615384615
29,0.00027,0.3445280252231492,0.8611111111111112,0.9066293183940243,0.3289184669653575,0.8611111111111112,0.9076923076923077
30,0.00027,0.3381171189248562,0.8819444444444444,0.9129633893621921,0.3298366649283303,0.8333333333333334,0.9115384615384615
31,0.00027,0.3429296248488956,0.8472222222222222,0.9108910891089109,0.3300533692042033,0.8333333333333334,0.9115384615384615
32,0.00027,0.3397620767354965,0.8611111111111112,0.9113516002763067,0.33098549685544437,0.8333333333333334,0.9115384615384615
33,0.00027,0.3410436246130202,0.875,0.9074372553534422,0.3309015565448337,0.8333333333333334,0.9115384615384615
34,0.00027,0.3459964328342014,0.8611111111111112,0.9097398111904215,0.33125710984071094,0.8333333333333334,0.9115384615384615
35,0.00027,0.34604499364892644,0.8472222222222222,0.9067464886023486,0.3295009997155931,0.8333333333333334,0.9115384615384615
36,0.00027,0.3477267440822389,0.8680555555555556,0.9016808657609947,0.333385662900077,0.8333333333333334,0.9115384615384615
