best_val_loss,best_val_acc,best_val_auc,test_loss,test_acc,test_auc
0.38005574087838867,0.7837837837837838,0.958041958041958,0.480814553797245,0.75,0.8319327731092437
0.6532720782690578,0.75,0.8472727272727273,0.6592954552421967,0.7083333333333334,0.8277310924369747
0.524561870429251,0.7777777777777778,0.8218181818181818,0.45741838216781616,0.8333333333333334,0.8172268907563025
0.41868510180049473,0.8055555555555556,0.8807692307692307,0.4074091464281082,0.875,0.8529411764705883
0.3797873953978221,0.8055555555555556,0.9192307692307693,0.4404364476601283,0.8125,0.8151260504201681
