best_val_loss,best_val_acc,best_val_auc,test_loss,test_acc,test_auc
0.373853272280178,0.864864864864865,0.933566433566434,0.449887722730637,0.875,0.815126050420168
0.550415856970681,0.805555555555556,0.847272727272727,0.541022659900288,0.791666666666667,0.84453781512605
0.512888434860441,0.777777777777778,0.796363636363636,0.440199792385101,0.8125,0.840336134453782
0.391100552346971,0.833333333333333,0.876923076923077,0.423687090476354,0.8125,0.857142857142857
0.333516018258201,0.861111111111111,0.911538461538462,0.431727394461632,0.854166666666667,0.798319327731092
