epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.043,1.316773083474901,0.5416666666666666,0.5462941037177362,1.2950825889905293,0.3055555555555556,0.5236363636363637
1,0.043,1.3373464743296306,0.4513888888888889,0.48762838468720826,1.1724672714869182,0.6944444444444444,0.5236363636363637
2,0.043,1.3164825836817424,0.3958333333333333,0.4187675070028011,1.091578549808926,0.8055555555555556,0.7090909090909091
3,0.043,1.0051517420344882,0.5625,0.6767040149393091,0.9839096268018087,0.75,0.8036363636363636
4,0.043,0.812210844622718,0.7638888888888888,0.8197963533033389,1.1325422525405884,0.5277777777777778,0.8363636363636363
5,0.043,0.9503551456663344,0.6527777777777778,0.7763772175536882,0.8072947197490268,0.7222222222222222,0.8290909090909091
6,0.043,0.728716684712304,0.7361111111111112,0.8622782446311859,1.0066004064348009,0.7777777777777778,0.8254545454545454
7,0.043,0.7238757908344269,0.8194444444444444,0.8671560502012786,0.783151259024938,0.7222222222222222,0.8581818181818182
8,0.043,0.6956322325600518,0.7708333333333334,0.8737161531279178,0.8541379570960999,0.7222222222222222,0.8327272727272728
9,0.043,0.6984292964140574,0.75,0.876984126984127,0.9795185327529907,0.6944444444444444,0.7490909090909091
10,0.043,0.7387951016426086,0.7708333333333334,0.8648459383753502,0.8152433832486471,0.6944444444444444,0.8327272727272728
11,0.043,0.7004778616958194,0.7638888888888888,0.876517273576097,0.9529889722665151,0.75,0.7927272727272727
12,0.043,0.8173785275883145,0.7222222222222222,0.8258636788048553,0.948457184765074,0.7777777777777778,0.8109090909090909
13,0.043,0.741371750831604,0.7916666666666666,0.8615779645191409,0.9016788601875305,0.7777777777777778,0.8072727272727274
14,0.043,0.6640201641453637,0.8263888888888888,0.8908358986502486,0.8623574144310422,0.6666666666666666,0.8109090909090909
15,0.043,0.7543322145938873,0.7291666666666666,0.8475723622782446,1.0158492194281683,0.75,0.76
16,0.043,0.6766566965315077,0.7777777777777778,0.8842203548085901,1.090478539466858,0.7777777777777778,0.8218181818181818
17,0.043,0.7247880167431302,0.7708333333333334,0.869514472455649,0.9150936934683058,0.75,0.8181818181818181
18,0.043,0.6580580572287241,0.7986111111111112,0.8905991001657589,0.8525440560446845,0.6944444444444444,0.8181818181818181
19,0.0043,0.638122644689348,0.7708333333333334,0.907329598506069,0.9189088344573975,0.7777777777777778,0.8254545454545454
20,0.0043,0.6145996716287401,0.8194444444444444,0.9171335200746965,0.8880228731367323,0.75,0.8254545454545454
21,0.0043,0.6172947817378573,0.7777777777777778,0.9124649859943978,0.8900556299421523,0.75,0.8218181818181818
22,0.0043,0.5969495508405898,0.8263888888888888,0.9175941273975847,0.9289859202173021,0.8055555555555556,0.8181818181818182
23,0.0043,0.5979020429982079,0.8263888888888888,0.9169000933706817,0.8887125584814284,0.75,0.8181818181818182
24,0.0043,0.5839699109395345,0.8125,0.9215686274509804,0.9114773604604933,0.7777777777777778,0.8218181818181818
25,0.0043,0.5845273898707496,0.8194444444444444,0.9206349206349206,0.9462944401635064,0.7777777777777778,0.8218181818181818
26,0.0043,0.5894803106784821,0.8541666666666666,0.9220354808590103,0.8813588354322646,0.7222222222222222,0.8218181818181818
27,0.0043,0.5858081248071458,0.7916666666666666,0.9255368814192344,0.8761973778406779,0.7222222222222222,0.8254545454545454
28,0.0043,0.5822359621524811,0.8194444444444444,0.9220354808590102,0.9483044279946221,0.7777777777777778,0.8181818181818182
29,0.0043,0.5890329281489054,0.8333333333333334,0.9211017740429506,0.915317393011517,0.7777777777777778,0.8181818181818182
30,0.00043000000000000004,0.5684857898288302,0.8333333333333334,0.9283380018674137,0.9147075547112359,0.7777777777777778,0.8181818181818182
31,0.00043000000000000004,0.5676052371660868,0.8333333333333334,0.9281045751633986,0.9066790739695231,0.7777777777777778,0.8181818181818182
32,0.00043000000000000004,0.5558885534604391,0.8402777777777778,0.9337068160597572,0.9069075054592557,0.7777777777777778,0.8181818181818182
33,0.00043000000000000004,0.5671743750572205,0.8333333333333334,0.9273028652616624,0.9080660740534464,0.7777777777777778,0.8181818181818182
34,0.00043000000000000004,0.5662925839424133,0.8333333333333334,0.9263556713237036,0.921870125664605,0.7777777777777778,0.8181818181818182
35,0.00043000000000000004,0.5673225041892793,0.8333333333333334,0.9283380018674137,0.9207332597838508,0.7777777777777778,0.8181818181818182
36,0.00043000000000000004,0.5584736499521468,0.8402777777777778,0.9289604546530903,0.9148625665240817,0.7777777777777778,0.8181818181818182
