epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.043,1.512780163023207,0.4722222222222222,0.4871615312791784,4.272466872189496,0.2972972972972973,0.4405594405594406
1,0.043,1.4151004552841187,0.5069444444444444,0.5065359477124183,2.0935063974277393,0.2972972972972973,0.4020979020979021
2,0.043,1.1019223464859857,0.5625,0.6400560224089636,1.1722121512567676,0.6486486486486487,0.6153846153846154
3,0.043,1.0055962204933167,0.6666666666666666,0.7287581699346405,0.9187861761531314,0.7297297297297297,0.8006993006993007
4,0.043,0.8504457937346565,0.7361111111111112,0.8046218487394958,0.8273890517853402,0.7027027027027027,0.8006993006993006
5,0.043,0.7762189639939202,0.7708333333333334,0.8440709617180205,0.8500822524766665,0.7567567567567568,0.8741258741258742
6,0.043,0.8022340933481852,0.7430555555555556,0.8214285714285714,0.7911007823170843,0.7297297297297297,0.8671328671328671
7,0.043,0.8505217300521003,0.7569444444444444,0.8060224089635855,0.8235774781252887,0.7297297297297297,0.8846153846153846
8,0.043,0.7809684872627258,0.75,0.8468720821661998,0.674983388668782,0.7567567567567568,0.8986013986013986
9,0.043,0.7498051126797994,0.7708333333333334,0.8559757236227824,1.0637080943262256,0.7567567567567568,0.8496503496503497
10,0.043,0.8692644834518433,0.7083333333333334,0.7892156862745099,0.7389093718013248,0.6756756756756757,0.8986013986013985
11,0.043,0.814104265636868,0.7361111111111112,0.8225957049486461,0.8178298795545423,0.7837837837837838,0.8671328671328671
12,0.043,0.7572313745816549,0.7569444444444444,0.8590102707749766,0.6868787150125246,0.7837837837837838,0.8846153846153846
13,0.043,0.7767509288258023,0.7430555555555556,0.8466386554621849,0.798959545187048,0.6216216216216216,0.8496503496503496
14,0.043,0.7666176557540894,0.75,0.8480392156862745,0.7092261982930673,0.8108108108108109,0.916083916083916
15,0.043,0.8579089310434129,0.7291666666666666,0.803454715219421,0.8513042572382334,0.7027027027027027,0.8286713286713286
16,0.043,0.7719086739752028,0.7361111111111112,0.8494397759103641,0.8927474972364065,0.8108108108108109,0.8916083916083917
17,0.043,0.7836793065071106,0.75,0.8347338935574229,0.6975082497338991,0.8108108108108109,0.9125874125874127
18,0.043,0.7907196548249986,0.7291666666666666,0.8366013071895425,0.6654119958748689,0.8378378378378378,0.9370629370629371
19,0.043,0.7884321080313789,0.7569444444444444,0.8384687208216621,0.7111103067526946,0.7837837837837838,0.9055944055944056
20,0.0043,0.7164067029953003,0.7986111111111112,0.8793183940242764,0.6995047266418869,0.8108108108108109,0.9055944055944056
21,0.0043,0.7107376555601755,0.75,0.8762838468720822,0.7074866496227883,0.8108108108108109,0.8986013986013986
22,0.0043,0.7067857185999552,0.8055555555555556,0.8758169934640523,0.6898553194226446,0.8108108108108109,0.9055944055944056
23,0.0043,0.699738985962338,0.7638888888888888,0.8795518207282913,0.6803796404116863,0.8108108108108109,0.9090909090909092
24,0.0043,0.7044997149043613,0.75,0.8746498599439775,0.682603699129981,0.8108108108108109,0.9020979020979022
25,0.0043,0.6996092564529843,0.7638888888888888,0.8795518207282913,0.6759875239552678,0.8108108108108109,0.9090909090909092
26,0.0043,0.7127776543299357,0.8263888888888888,0.873015873015873,0.6839085656243402,0.8108108108108109,0.9020979020979022
27,0.0043,0.6990378399689993,0.7708333333333334,0.8774509803921569,0.6802898001026463,0.8108108108108109,0.9020979020979022
28,0.0043,0.694511161910163,0.7361111111111112,0.8809523809523809,0.6630481111036765,0.8108108108108109,0.916083916083916
29,0.0043,0.6913576987054613,0.7847222222222222,0.8814192343604108,0.6859627027769346,0.8108108108108109,0.8986013986013985
30,0.0043,0.6881077157126533,0.7986111111111112,0.8823529411764706,0.6731081757996533,0.8108108108108109,0.9125874125874125
31,0.0043,0.692654099729326,0.7569444444444444,0.8811858076563959,0.6671043811617671,0.8108108108108109,0.916083916083916
32,0.0043,0.6880313687854342,0.7916666666666666,0.8828197945845004,0.6560857747052167,0.8648648648648649,0.9230769230769231
33,0.0043,0.7047788004080454,0.7916666666666666,0.8779178338001867,0.6692937016487122,0.7837837837837838,0.923076923076923
34,0.0043,0.6964164839850532,0.7361111111111112,0.8811858076563959,0.6505741332028363,0.8108108108108109,0.9300699300699301
35,0.0043,0.6976748108863831,0.7986111111111112,0.8814192343604108,0.6560103361671036,0.8108108108108109,0.9195804195804196
36,0.0043,0.7008239891793993,0.75,0.880718954248366,0.6940996356912561,0.8108108108108109,0.9020979020979021
37,0.0043,0.6886163287692599,0.7986111111111112,0.8825863678804855,0.6654532438999897,0.8108108108108109,0.916083916083916
38,0.0043,0.7332994606759813,0.7152777777777778,0.8667133520074697,0.6382017280604388,0.8108108108108109,0.9335664335664335
39,0.0043,0.7183557682567172,0.8402777777777778,0.8842203548085901,0.6896107325682769,0.8108108108108109,0.9055944055944055
40,0.0043,0.735295808977551,0.7013888888888888,0.865079365079365,0.6709958943160804,0.8108108108108109,0.9195804195804196
41,0.0043,0.6935122840934329,0.7916666666666666,0.8814192343604108,0.692940041825578,0.7837837837837838,0.9055944055944055
42,0.0043,0.6975003911389245,0.7986111111111112,0.8800186741363212,0.6470930737418097,0.8108108108108109,0.9335664335664335
43,0.0043,0.6936520404285855,0.7430555555555556,0.8821195144724556,0.681906973993456,0.8378378378378378,0.9055944055944055
44,0.0043,0.7013669477568732,0.7569444444444444,0.876984126984127,0.6639343161840696,0.8378378378378378,0.9195804195804196
