epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.043,1.2264360454347398,0.5069444444444444,0.5354808590102708,1.183024870024787,0.6666666666666666,0.45384615384615384
1,0.043,1.1269261969460382,0.5347222222222222,0.6055721851254894,1.0467364523145888,0.4166666666666667,0.6115384615384616
2,0.043,1.1260205043686762,0.4791666666666667,0.6150126640571035,0.9836956726180183,0.75,0.8692307692307693
3,0.043,1.011074874136183,0.6527777777777778,0.6997467188579324,0.8339679903454251,0.5833333333333334,0.9153846153846155
4,0.043,0.8285857637723287,0.7569444444444444,0.8204006447156343,0.8311501608954536,0.5833333333333334,0.9192307692307693
5,0.043,0.8709186183081733,0.7152777777777778,0.7976053419295418,0.7026287118593851,0.8333333333333334,0.923076923076923
6,0.043,0.7785342137018839,0.7569444444444444,0.850333870596362,0.7345961928367615,0.6388888888888888,0.9115384615384614
7,0.043,0.7589320341746012,0.7708333333333334,0.8519456596822473,0.6312383413314819,0.75,0.8923076923076922
8,0.043,0.7904088695844015,0.7222222222222222,0.8464195256734975,0.6641226046615176,0.7222222222222222,0.9346153846153846
9,0.043,0.765680366092258,0.75,0.8627676721160489,0.6680275400479635,0.8333333333333334,0.9192307692307692
10,0.043,0.749993622303009,0.7777777777777778,0.8618466497812571,0.7982552978727553,0.5833333333333334,0.9230769230769231
11,0.043,0.7152586049503751,0.8055555555555556,0.8774509803921569,0.6574211385515001,0.7777777777777778,0.9192307692307693
12,0.043,0.7524011863602532,0.7847222222222222,0.8534080298786182,0.622741871409946,0.8055555555555556,0.9153846153846154
13,0.043,0.8513607515229119,0.7013888888888888,0.8029012203545935,0.6313665178087022,0.7777777777777778,0.9384615384615385
14,0.043,0.8006913264592489,0.7430555555555556,0.8425051807506331,0.7100401984320747,0.6944444444444444,0.923076923076923
15,0.043,0.7477083769109514,0.7916666666666666,0.8701358507943817,0.6782085133923424,0.8055555555555556,0.9076923076923077
16,0.043,0.7668397625287374,0.7569444444444444,0.8489523370941745,0.724575032790502,0.7777777777777778,0.903846153846154
17,0.043,0.8415328959623972,0.7361111111111112,0.8157955330416762,0.7158820033073425,0.6944444444444444,0.9115384615384615
18,0.043,0.8130291832817925,0.7847222222222222,0.8312324929971989,0.7718407445483737,0.5833333333333334,0.926923076923077
19,0.0043,0.7653877933820089,0.6527777777777778,0.8901680865760994,0.6412379178735945,0.8055555555555556,0.9230769230769231
20,0.0043,0.7006550629933676,0.7916666666666666,0.8937908496732025,0.6333819760216607,0.8055555555555556,0.9153846153846154
21,0.0043,0.7094362146324582,0.7986111111111112,0.8832866479925304,0.6174267033735911,0.8333333333333334,0.9192307692307693
22,0.0043,0.6867326663600074,0.8055555555555556,0.8920101312456826,0.6096942491001553,0.8333333333333334,0.9269230769230768
23,0.0043,0.6782588097784255,0.8055555555555556,0.8929311535804744,0.6078614062733121,0.8333333333333334,0.9192307692307693
24,0.0043,0.6638183991114298,0.8055555555555556,0.8951914098972922,0.6022094902065065,0.8055555555555556,0.923076923076923
25,0.0043,0.675531655550003,0.8263888888888888,0.8933916647478702,0.6028799215952555,0.8333333333333334,0.9269230769230768
26,0.0043,0.6728845371140374,0.7708333333333334,0.8954639650011512,0.604221416844262,0.8055555555555556,0.9153846153846154
27,0.0043,0.6725785533587137,0.7777777777777778,0.8947245564892624,0.6025408506393433,0.8055555555555556,0.9153846153846154
28,0.0043,0.6768612927860684,0.8194444444444444,0.8920101312456826,0.6079418592982822,0.8055555555555556,0.9153846153846154
29,0.0043,0.6652334498034583,0.8194444444444444,0.8933239962651727,0.6065970394346449,0.8333333333333334,0.923076923076923
30,0.0043,0.6601509319411384,0.8194444444444444,0.8989177987566198,0.6064062979486253,0.8333333333333334,0.9192307692307693
31,0.0043,0.6712119744883643,0.75,0.8952337094174533,0.6078819500075446,0.8055555555555556,0.9192307692307693
32,0.0043,0.6653098728921678,0.8472222222222222,0.8982259570494864,0.6014386216799418,0.8055555555555556,0.923076923076923
33,0.0043,0.648329946729872,0.8194444444444444,0.8991596638655462,0.6040007670720419,0.8055555555555556,0.9192307692307693
34,0.0043,0.6669863992267184,0.8402777777777778,0.8956942205848492,0.6174754069911109,0.7777777777777778,0.9153846153846154
35,0.0043,0.6693145930767059,0.7916666666666666,0.896154731752245,0.6223507854673598,0.7777777777777778,0.9115384615384615
36,0.00043000000000000004,0.6460591223504808,0.7777777777777778,0.9042950513538749,0.6213328242301941,0.7777777777777778,0.9115384615384615
37,0.00043000000000000004,0.6359375814596812,0.8194444444444444,0.9102003223578172,0.6172173221906027,0.7777777777777778,0.9153846153846155
38,0.00043000000000000004,0.6442852516969045,0.8194444444444444,0.9055952106838591,0.6167297032144334,0.7777777777777778,0.9153846153846155
