epoch,lr,train_loss,train_acc,train_auc,val_loss,val_acc,val_auc
0,0.043,1.2807626061969333,0.4791666666666667,0.5084033613445378,2.413136965698666,0.7222222222222222,0.7192307692307693
1,0.043,1.1294340093930562,0.5138888888888888,0.6325120884181441,0.8944574594497681,0.5277777777777778,0.823076923076923
2,0.043,0.9554572171635098,0.6388888888888888,0.7428045130094404,0.9216185145907931,0.5833333333333334,0.8346153846153845
3,0.043,0.7894083658854166,0.7222222222222222,0.826157034308082,0.8244779109954834,0.6388888888888888,0.8807692307692307
4,0.043,0.7809131741523743,0.7916666666666666,0.8519456596822473,1.4044482310612996,0.3888888888888889,0.8076923076923077
5,0.043,0.8448085553116269,0.7569444444444444,0.8065853096937601,0.921015289094713,0.5,0.8615384615384616
6,0.043,0.7931383914417691,0.6805555555555556,0.8639189500345384,0.7196644941965739,0.75,0.8730769230769231
7,0.043,0.69571938779619,0.7847222222222222,0.8809523809523809,0.9059499104817709,0.6111111111111112,0.8307692307692308
8,0.043,0.7029857039451599,0.7847222222222222,0.8705963619617776,0.7444725897577074,0.8055555555555556,0.85
9,0.043,0.9555929568078783,0.6875,0.7837900069076674,1.0489524735344782,0.4444444444444444,0.7230769230769232
10,0.043,0.8444970846176147,0.6666666666666666,0.8192493667971449,0.9023430678579543,0.6388888888888888,0.7576923076923077
11,0.043,0.7716022895442115,0.7986111111111112,0.8415032679738562,0.8652317391501533,0.6111111111111112,0.8615384615384616
12,0.043,0.8254278103510538,0.7152777777777778,0.8197098779645406,0.7697238259845309,0.6388888888888888,0.8500000000000001
13,0.043,0.7322803404596117,0.7847222222222222,0.8653004835367257,0.7712348765797086,0.6666666666666666,0.8653846153846154
14,0.043,0.799158020151986,0.7291666666666666,0.8351370020723002,0.7422709233231015,0.8611111111111112,0.8692307692307693
15,0.043,0.7341821988423666,0.7638888888888888,0.8641456582633052,0.766877743932936,0.6388888888888888,0.8692307692307693
16,0.043,0.788706511259079,0.7777777777777778,0.8399723693299563,0.8196173144711388,0.6388888888888888,0.8346153846153845
17,0.043,0.764773322476281,0.7569444444444444,0.8522408963585434,0.7721194359991286,0.6666666666666666,0.8576923076923078
18,0.0043,0.6857994563049741,0.7847222222222222,0.8966152429196409,0.7571294440163506,0.7222222222222222,0.8538461538461539
19,0.0043,0.6729988190862868,0.7986111111111112,0.8996085655077136,0.7646067407396104,0.6388888888888888,0.8538461538461539
20,0.0043,0.6633117331398858,0.7777777777777778,0.8982259570494864,0.7639567852020264,0.6666666666666666,0.8538461538461539
21,0.0043,0.6559246977170309,0.8055555555555556,0.9005295878425051,0.7467399570677016,0.7222222222222222,0.8576923076923078
22,0.0043,0.6460760467582278,0.8125,0.900990099009901,0.7588127851486206,0.6666666666666666,0.8576923076923078
23,0.0043,0.6253966258631812,0.7986111111111112,0.9094304388422035,0.7539168066448636,0.6666666666666666,0.8538461538461539
24,0.0043,0.6117197573184967,0.8194444444444444,0.9124649859943977,0.7559542258580526,0.6666666666666666,0.8538461538461539
25,0.0043,0.6625547773308225,0.7430555555555556,0.8916900093370682,0.743687371412913,0.7222222222222222,0.8576923076923078
26,0.0043,0.635986391041014,0.8263888888888888,0.9074372553534423,0.7372505929734972,0.7222222222222222,0.8576923076923078
27,0.0043,0.6306585139698453,0.7916666666666666,0.9052287581699346,0.7707803249359131,0.6666666666666666,0.8576923076923078
28,0.0043,0.6239877409405179,0.7986111111111112,0.9073295985060691,0.7516499492857192,0.6666666666666666,0.8576923076923078
29,0.00043000000000000004,0.6198524104224311,0.7986111111111112,0.9108910891089109,0.7470717827479044,0.6666666666666666,0.8576923076923078
30,0.00043000000000000004,0.6197484897242652,0.7986111111111112,0.9113516002763067,0.7466731733745999,0.6666666666666666,0.8576923076923078
31,0.00043000000000000004,0.6132978863186307,0.7986111111111112,0.9152659451991711,0.7617562976148393,0.6666666666666666,0.8576923076923078
32,0.00043000000000000004,0.6123465365833707,0.7986111111111112,0.9141146672806816,0.7549739811155531,0.6666666666666666,0.8576923076923078
33,0.00043000000000000004,0.61957315603892,0.7916666666666666,0.9120423670274004,0.7527432772848341,0.6666666666666666,0.8576923076923078
34,0.00043000000000000004,0.6104526983367072,0.7986111111111112,0.9161869675339628,0.756691210799747,0.6666666666666666,0.8576923076923078
35,0.00043000000000000004,0.6162133912245432,0.7916666666666666,0.911297852474323,0.7545409070120918,0.6666666666666666,0.8576923076923078
36,0.00043000000000000004,0.6103639238410525,0.7986111111111112,0.9161869675339627,0.7471751901838515,0.6666666666666666,0.8576923076923078
